Country Name,Country Code,Year,Life Expectancy,CO2,Injuries,Communicable,NonCommunicable,Region_Europe & Central Asia,Region_Latin America & Caribbean,Region_Middle East & North Africa,Region_North America,Region_South Asia,Region_Sub-Saharan Africa,IncomeGroup_Low income,IncomeGroup_Lower middle income,IncomeGroup_Upper middle income
Angola,AGO,14,59.398,-0.1589377952213579,0.09941466649015775,0.680721135941561,0.3192788640584389,False,False,False,False,False,True,False,True,False
Albania,ALB,14,78.025,-0.1947336973044535,0.12174685656160569,0.08619872814150745,0.9138012718584926,True,False,False,False,False,False,False,False,True
Andorra,AND,14,77.655,-0.2002295534294463,0.10782617252254696,0.04282453157523674,0.9571754684247633,True,False,False,False,False,False,False,False,False
United Arab Emirates,ARE,14,77.285,0.05770489400954326,0.25404155888502594,0.08010930935743218,0.9198906906425678,False,False,True,False,False,False,False,False,False
Argentina,ARG,14,76.068,0.0448723974500104,0.13452538438209588,0.1392630396918054,0.8607369603081946,False,True,False,False,False,False,False,False,True
Armenia,ARM,14,74.467,-0.19378019899468743,0.09765311410601026,0.08943931686268698,0.910560683137313,True,False,False,False,False,False,False,False,True
American Samoa,ASM,14,75.475,-0.19699163317779414,0.1018758429145483,0.1328723214815694,0.8671276785184305,False,False,False,False,False,False,False,False,True
Antigua and Barbuda,ATG,14,76.483,-0.20020306736090085,0.10160621912609567,0.12201457733048875,0.8779854226695113,False,True,False,False,False,False,False,False,False
Australia,AUS,14,82.4,0.2994695745590666,0.1375936782639814,0.04152667961973664,0.9584733203802633,False,False,False,False,False,False,False,False,False
Austria,AUT,14,81.19024390243904,-0.11710306966777478,0.09786766147582884,0.03236893518091645,0.9676310648190836,True,False,False,False,False,False,False,False,False
Azerbaijan,AZE,14,72.266,-0.15877887778393562,0.08490509848055956,0.20505873514569223,0.7949412648543077,True,False,False,False,False,False,False,False,True
Burundi,BDI,14,60.123,-0.20032225461015432,0.10011241056840613,0.7136687986782022,0.2863312013217977,False,False,False,False,False,True,True,False,False
Belgium,BEL,14,80.99268292682929,-0.07487106188721736,0.12387604147526345,0.05620535641598655,0.9437946435840134,True,False,False,False,False,False,False,False,False
Benin,BEN,14,60.608,-0.19355506743178497,0.06488550806091627,0.7141823711446758,0.2858176288553243,False,False,False,False,False,True,False,True,False
Burkina Faso,BFA,14,59.919,-0.1959520555892625,0.06574708881526477,0.7189750030625673,0.2810249969374326,False,False,False,False,False,True,True,False,False
Bangladesh,BGD,14,71.514,-0.105250559341516,0.0834031706103005,0.35495821492510715,0.6450417850748928,False,False,False,False,True,False,False,True,False
Bulgaria,BGR,14,74.61463414634147,-0.14184104482286247,0.08716380267427673,0.03981723287133212,0.9601827671286679,True,False,False,False,False,False,False,False,True
Bahrain,BHR,14,76.762,-0.16035479872425282,0.1312180420485608,0.08502746329399749,0.9149725367060025,False,False,True,False,False,False,False,False,False
Bosnia and Herzegovina,BIH,14,76.865,-0.1748691552886018,0.1058718005540856,0.04702657099546278,0.9529734290045373,True,False,False,False,False,False,False,False,True
Belarus,BLR,14,73.62439024390245,-0.12825370117067827,0.1527281137679788,0.04888996921652306,0.9511100307834769,True,False,False,False,False,False,False,False,True
Belize,BLZ,14,74.034,-0.19995144984785487,0.22051386981908735,0.2570271892601134,0.7429728107398866,False,True,False,False,False,False,False,False,True
Bermuda,BMU,14,81.01219512195122,-0.18665545042376336,0.07346626747844413,0.07545205629650385,0.924547943703496,False,False,False,True,False,False,False,False,False
Bolivia,BOL,14,70.277,-0.17335945099967182,0.11934172702559032,0.3556589000584788,0.6443410999415212,False,True,False,False,False,False,False,True,False
Brazil,BRA,14,74.994,0.4418851000462415,0.18585689078426793,0.18360687327626005,0.81639312672374,False,True,False,False,False,False,False,False,True
Barbados,BRB,14,78.801,-0.19917011127963877,0.08044474729496211,0.1112929706478472,0.8887070293521528,False,True,False,False,False,False,False,False,False
Bhutan,BTN,14,70.419,-0.1998322626380687,0.10155730712218178,0.3698953092463705,0.6301046907536295,False,False,False,False,True,False,False,True,False
Botswana,BWA,14,67.338,-0.19164807207520626,0.11729579746525695,0.6068884848209554,0.3931115151790446,False,False,False,False,False,True,False,False,True
Central African Republic,CAF,14,50.881,-0.20060035819174574,0.1011623774226776,0.7777955671977174,0.2222044328022826,False,False,False,False,False,True,True,False,False
Canada,CAN,14,81.9,0.5390359683706275,0.10667842388892786,0.05076445498667891,0.9492355450133211,False,False,False,True,False,False,False,False,False
Switzerland,CHE,14,82.89756097560976,-0.14908498230066647,0.10755973738919701,0.04229350038333565,0.9577064996166643,True,False,False,False,False,False,False,False,False
Chile,CHL,14,79.646,-0.09195455885180752,0.13743835364851054,0.07921852794222395,0.920781472057776,False,True,False,False,False,False,False,False,False
China,CHN,14,75.928,12.858229028216423,0.1106272647296099,0.07461477790472916,0.9253852220952707,False,False,False,False,False,False,False,False,True
Cote d'Ivoire,CIV,14,56.065,-0.18786056549669677,0.06149683963885219,0.7244840979719508,0.27551590202804915,False,False,False,False,False,True,False,True,False
Cameroon,CMR,14,57.583,-0.18964837466963902,0.07277069666183344,0.7138839439716104,0.28611605602838974,False,False,False,False,False,True,False,True,False
Colombia,COL,14,76.531,-0.09460316428552729,0.22158011806352557,0.16453927318726194,0.8354607268127381,False,True,False,False,False,False,False,False,True
Comoros,COM,14,63.471,-0.20060035819174574,0.09507785806742834,0.5311171440724339,0.468882855927566,False,False,False,False,False,True,False,True,False
Costa Rica,CRI,14,79.565,-0.19086673327018638,0.16371190599824165,0.1033956091262094,0.8966043908737906,False,True,False,False,False,False,False,False,True
Cuba,CUB,14,78.561,-0.16216909455774994,0.10762503420560876,0.08585649266017412,0.9141435073398259,False,True,False,False,False,False,False,False,True
Cyprus,CYP,14,80.35,-0.1917805022205969,0.09999491640709533,0.042370837723077676,0.9576291622769223,True,False,False,False,False,False,False,False,False
Germany,DEU,14,80.64146341463415,0.7821911708143051,0.07699410551498977,0.039253733983522006,0.9607462660164781,True,False,False,False,False,False,False,False,False
Djibouti,DJI,14,64.136,-0.20024279644398535,0.07874485986578261,0.6375750304230013,0.3624249695769987,False,False,True,False,False,False,False,True,False
Dominica,DMA,14,72.41921951219513,-0.2006136012062848,0.1378057716732283,0.14655753331613713,0.8534424666838629,False,True,False,False,False,False,False,False,True
Denmark,DNK,14,80.70243902439024,-0.15622297313625094,0.07464508747638679,0.04742861518037086,0.9525713848196291,True,False,False,False,False,False,False,False,False
Dominican Republic,DOM,14,73.241,-0.1696116744119946,0.16608790966345527,0.2821623585343064,0.7178376414656937,False,True,False,False,False,False,False,False,True
Algeria,DZA,14,76.09,0.0060968155169334225,0.13946047700243142,0.20520095348886588,0.7947990465111342,False,False,True,False,False,False,False,True,False
Ecuador,ECU,14,76.143,-0.1458669262945518,0.19670382806544826,0.20404305851947502,0.795956941480525,False,True,False,False,False,False,False,False,True
Eritrea,ERI,14,64.664,-0.19999117897040666,0.1071768977732143,0.6367480632068775,0.3632519367931224,False,False,False,False,False,True,True,False,False
Spain,ESP,14,82.83170731707318,0.13854032295547802,0.07634896603182098,0.04385652971316736,0.9561434702868327,True,False,False,False,False,False,False,False,False
Estonia,EST,14,77.59024390243903,-0.18027231153530737,0.11075355918066515,0.04616223582450142,0.9538377641754985,True,False,False,False,False,False,False,False,False
Ethiopia,ETH,14,65.048,-0.18378171322980455,0.07259925423856821,0.6815926506187424,0.31840734938125764,False,False,False,False,False,True,True,False,False
Finland,FIN,14,81.48048780487807,-0.14414533377299682,0.12151728001422367,0.02540866378443809,0.9745913362155619,True,False,False,False,False,False,False,False,False
Fiji,FJI,14,67.103,-0.19902443796183986,0.08500785648053474,0.17895460661064208,0.8210453933893579,False,False,False,False,False,False,False,False,True
France,FRA,14,82.3219512195122,0.21140344388788457,0.12190820574326768,0.04863049182270308,0.9513695081772969,True,False,False,False,False,False,False,False,False
Gabon,GAB,14,64.913,-0.1927472432291637,0.09653312373730186,0.5175747147577965,0.4824252852422034,False,False,False,False,False,True,False,False,True
United Kingdom,GBR,14,80.95609756097562,0.3302993401909843,0.06879189942586307,0.056641737044852945,0.943358262955147,True,False,False,False,False,False,False,False,False
Georgia,GEO,14,72.973,-0.18866839096227153,0.10769871391285032,0.08163972343809577,0.9183602765619042,True,False,False,False,False,False,False,False,True
Ghana,GHA,14,62.772,-0.1799544791863698,0.07175166949524908,0.6132703234208053,0.38672967657919455,False,False,False,False,False,True,False,True,False
Guinea,GIN,14,59.598,-0.1974882468544858,0.06378045005512249,0.7220171501521409,0.2779828498478591,False,False,False,False,False,True,True,False,False
Guinea-Bissau,GNB,14,56.959,-0.20048117094249226,0.08781914095206973,0.6695927944372916,0.3304072055627085,False,False,False,False,False,True,True,False,False
Equatorial Guinea,GNQ,14,57.359,-0.1921513066276907,0.06423474842283954,0.6873713593808172,0.31262864061918283,False,False,False,False,False,True,False,False,True
Greece,GRC,14,81.03658536585367,-0.11078614510213544,0.08085040935634755,0.04425737156648524,0.9557426284335148,True,False,False,False,False,False,False,False,False
Grenada,GRD,14,72.445,-0.20049441395703135,0.10449331457575559,0.14144129978489875,0.8585587002151012,False,True,False,False,False,False,False,False,True
Greenland,GRL,14,71.97731707317072,-0.18985364153313003,0.22302736829201017,0.07959116123693646,0.9204088387630636,True,False,False,False,False,False,False,False,False
Guatemala,GTM,14,73.25,-0.17921286910922873,0.220137606596407,0.30659946840029606,0.6934005315997038,False,True,False,False,False,False,False,False,True
Guam,GUM,14,79.144,-0.1886551476319941,0.10611910971950525,0.14746427672463058,0.8525357232753695,False,False,False,False,False,False,False,False,False
Guyana,GUY,14,69.262,-0.19809742615475948,0.19422746884056577,0.2513342941081978,0.7486657058918021,False,True,False,False,False,False,False,False,True
Honduras,HND,14,74.495,-0.18770164932222802,0.32622571666525224,0.2257675342284351,0.7742324657715649,False,True,False,False,False,False,False,True,False
Croatia,HRV,14,77.27560975609758,-0.17886855009973637,0.11708638023616609,0.03353775496452287,0.9664622450354772,True,False,False,False,False,False,False,False,False
Haiti,HTI,14,62.485,-0.19650826283137993,0.15411496641332817,0.4814331402652183,0.5185668597347818,False,True,False,False,False,False,False,True,False
Hungary,HUN,14,75.56829268292685,-0.14340372243290228,0.10230755317757453,0.035797024525912824,0.9642029754740872,True,False,False,False,False,False,False,False,False
Indonesia,IDN,14,70.768,0.44613610045129826,0.07455461876182691,0.2622529881079111,0.7377470118920889,False,False,False,False,False,False,False,True,False
India,IND,14,68.607,2.657019799198454,0.11991804642456326,0.4050587328522828,0.5949412671477173,False,False,False,False,True,False,False,True,False
Ireland,IRL,14,81.45365853658538,-0.1517733151993116,0.08510275391858083,0.04597000428292832,0.9540299957170716,True,False,False,False,False,False,False,False,False
Iraq,IRQ,14,69.929,-0.02449458532543263,0.48920442477828374,0.2266450687657159,0.7733549312342841,False,False,True,False,False,False,False,False,True
Iceland,ISL,14,82.46829268292684,-0.1981239121838376,0.09598861849758278,0.04832599649246432,0.9516740035075357,True,False,False,False,False,False,False,False,False
Israel,ISR,14,82.05121951219512,-0.11326259481996956,0.09484875014314637,0.06661230187697047,0.9333876981230296,False,False,True,False,False,False,False,False,False
Italy,ITA,14,82.5439024390244,0.24657692081452245,0.0677757898786271,0.03427721753873821,0.9657227824612619,True,False,False,False,False,False,False,False,False
Jamaica,JAM,14,74.098,-0.19146266924018263,0.08476192991466631,0.16650006130880005,0.8334999386912,False,True,False,False,False,False,False,False,True
Jordan,JOR,14,74.078,-0.1673338746483221,0.11151589218613846,0.18755906701158206,0.8124409329884179,False,False,True,False,False,False,False,False,True
Japan,JPN,14,83.7939024390244,1.3610835430725627,0.0991937856793574,0.0604475098067963,0.9395524901932037,False,False,False,False,False,False,False,False,False
Kazakhstan,KAZ,14,71.97,0.05173227582386148,0.1834039451942085,0.1286840711043204,0.8713159288956797,True,False,False,False,False,False,False,False,True
Kenya,KEN,14,64.798,-0.17806072716006852,0.06766109904264975,0.6561152380278144,0.3438847619721857,False,False,False,False,False,True,False,True,False
Cambodia,KHM,14,68.637,-0.18968810339751782,0.10855217497045623,0.38297271040517117,0.6170272895948289,False,False,False,False,False,False,False,True,False
Kiribati,KIR,14,67.291,-0.20077251754355618,0.09060775797141736,0.3361105632829521,0.6638894367170479,False,False,False,False,False,False,False,True,False
Kuwait,KWT,14,75.13,-0.08296255229552149,0.13088559059019428,0.12137637545500742,0.8786236245449927,False,False,True,False,False,False,False,False,False
Lebanon,LBN,14,78.768,-0.16508255901929758,0.10538323632923581,0.11137399472471443,0.8886260052752857,False,False,True,False,False,False,False,True,False
Liberia,LBR,14,62.269,-0.19918335429417783,0.05100289390071452,0.712553354594998,0.287446645405002,False,False,False,False,False,True,True,False,False
Libya,LBY,14,72.121,-0.13287551482350338,0.3866905739425842,0.11353362197798984,0.8864663780220101,False,False,True,False,False,False,False,False,True
Sri Lanka,LKA,14,76.316,-0.17388917158123432,0.14642873945586585,0.12647518717652537,0.8735248128234746,False,False,False,False,True,False,False,True,False
Lesotho,LSO,14,51.038,-0.19999117897040666,0.10244474664329827,0.7312478486059685,0.26875215139403147,False,False,False,False,False,True,False,True,False
Lithuania,LTU,14,74.32195121951221,-0.18619194503329803,0.15730627657622628,0.04882996565507071,0.9511700343449293,True,False,False,False,False,False,False,False,False
Luxembourg,LUX,14,82.29268292682927,-0.1887610917483066,0.10550495195060183,0.04511575673643659,0.9548842432635634,True,False,False,False,False,False,False,False,False
Latvia,LVA,14,74.48048780487805,-0.1911580795900458,0.12628489148548447,0.052823494670240355,0.9471765053297596,True,False,False,False,False,False,False,False,False
Morocco,MAR,14,75.726,-0.12085084878135895,0.12755724502071009,0.20293554481131387,0.7970644551886861,False,False,True,False,False,False,False,True,False
Monaco,MCO,14,73.602,-0.1555409580453584,0.07635030684024599,0.041574023576792386,0.9584259764232077,True,False,False,False,False,False,False,False,False
Moldova,MDA,14,71.478,-0.19023106730935782,0.1268658302733072,0.08854115199170276,0.9114588480082972,True,False,False,False,False,False,False,False,True
Madagascar,MDG,14,65.539,-0.19650826283137993,0.056273099146522974,0.6419908147457177,0.35800918525428227,False,False,False,False,False,True,True,False,False
Maldives,MDV,14,77.691,-0.19903768097637894,0.09760498642990856,0.23218459136949807,0.7678154086305019,False,False,False,False,True,False,False,False,True
Mexico,MEX,14,74.904,0.42372892111415605,0.1638662488243325,0.14735151514352654,0.8526484848564735,False,True,False,False,False,False,False,False,True
Marshall Islands,MHL,14,75.15321951219512,-0.2006533302893693,0.1421178026412709,0.23498806548661955,0.7650119345133806,False,False,False,False,False,False,False,False,True
North Macedonia,MKD,14,75.40243902439025,-0.19103889277493258,0.0871495071856944,0.05467546013699015,0.9453245398630098,True,False,False,False,False,False,False,False,True
Mali,MLI,14,57.509,-0.19601827066195782,0.05353447310664559,0.7811028559433124,0.21889714405668767,False,False,False,False,False,True,True,False,False
Malta,MLT,14,81.89756097560975,-0.1986536332390077,0.08150441224369499,0.0517064130707025,0.9482935869292975,False,False,True,False,False,False,False,False,False
Myanmar,MMR,14,65.81,-0.1756372507633443,0.10343398651980562,0.3426450924264529,0.6573549075735472,False,False,False,False,False,False,False,True,False
Montenegro,MNE,14,76.44878048780488,-0.1977266214319273,0.11291909914019402,0.04129009956090689,0.9587099004390931,True,False,False,False,False,False,False,False,True
Mongolia,MNG,14,69.111,-0.17794153971347867,0.1849356981281954,0.2027863078211907,0.7972136921788092,False,False,False,False,False,False,False,True,False
Northern Mariana Islands,MNP,14,63.158500000000004,-0.18574168222323148,0.11630831085711883,0.09660706122213054,0.9033929387778694,False,False,False,False,False,False,False,False,False
Mozambique,MOZ,14,57.206,-0.19354182473298426,0.056220470585709593,0.7616547084314219,0.23834529156857812,False,False,False,False,False,True,True,False,False
Mauritania,MRT,14,63.936,-0.19613745810854777,0.08948484421331798,0.5900017134720261,0.4099982865279739,False,False,False,False,False,True,False,True,False
Mauritius,MUS,14,74.35317073170732,-0.19560773689550848,0.08321401451803112,0.10446173233685856,0.8955382676631415,False,False,False,False,False,True,False,False,True
Malawi,MWI,14,61.953,-0.1996203741686399,0.056014313698333575,0.6951930363458808,0.3048069636541192,False,False,False,False,False,True,True,False,False
Malaysia,MYS,14,75.461,0.11239858005005196,0.12123633993141669,0.19854023512029784,0.8014597648797022,False,False,False,False,False,False,False,False,True
Namibia,NAM,14,62.119,-0.19528990454657094,0.11022116462419584,0.6110611744942365,0.38893882550576364,False,False,False,False,False,True,False,False,True
Niger,NER,14,60.631,-0.19805769711114227,0.05448930107292835,0.7949807306525998,0.20501926934740017,False,False,False,False,False,True,True,False,False
Nigeria,NGA,14,53.112,-0.05814511210695587,0.05092453099155354,0.750677885657088,0.249322114342912,False,False,False,False,False,True,False,True,False
Nicaragua,NIC,14,73.649,-0.19387290041219923,0.13228244354233323,0.1958356186730383,0.8041643813269617,False,True,False,False,False,False,False,True,False
Netherlands,NLD,14,81.509756097561,0.007606519805862875,0.07997684684046952,0.043887778360203446,0.9561122216397966,True,False,False,False,False,False,False,False,False
Norway,NOR,14,82.30487804878051,-0.14855525919319693,0.10141649435730438,0.04887755929025327,0.9511224407097467,True,False,False,False,False,False,False,False,False
Nepal,NPL,14,69.515,-0.191330239094792,0.1638837666549911,0.38107987606531046,0.6189201239346894,False,False,False,False,True,False,False,True,False
Nauru,NRU,14,75.48591463414635,-0.20077251754355618,0.180156345361472,0.269089815358289,0.730910184641711,False,False,False,False,False,False,False,False,False
New Zealand,NZL,14,81.4568292682927,-0.15810348562113524,0.15193878247958156,0.04616307922806474,0.9538369207719353,False,False,False,False,False,False,False,False,False
Oman,OMN,14,76.887,-0.10797862980871435,0.259092347122984,0.1666343923812998,0.8333656076187002,False,False,True,False,False,False,False,False,False
Pakistan,PAK,14,66.577,0.01650583567974289,0.06695458220172651,0.5773913098508802,0.4226086901491198,False,False,False,False,True,False,False,True,False
Panama,PAN,14,77.776,-0.18668193688698176,0.14642053911677694,0.20530284193573017,0.7946971580642698,False,True,False,False,False,False,False,False,False
Peru,PER,14,75.792,-0.12861126351044813,0.1316067263921794,0.2663362327109611,0.7336637672890389,False,True,False,False,False,False,False,False,True
Philippines,PHL,14,70.644,-0.053841128277161254,0.10349895826922495,0.31646786300106283,0.6835321369989371,False,False,False,False,False,False,False,True,False
Palau,PLW,14,67.055,-0.20057387214293396,0.14706841613078264,0.1514136947712343,0.8485863052287658,False,False,False,False,False,False,False,False,True
Papua New Guinea,PNG,14,63.466,-0.1922307647149251,0.10520658977642441,0.5110571680999613,0.4889428319000388,False,False,False,False,False,False,False,True,False
Poland,POL,14,77.45121951219512,0.18197743590267773,0.13077248789003648,0.05045002729100963,0.9495499727089903,True,False,False,False,False,False,False,False,False
Puerto Rico,PRI,14,79.35348780487804,0.02357097430631272,0.12137201729094313,0.08579865347944542,0.9142013465205546,False,True,False,False,False,False,False,False,False
Portugal,PRT,14,81.12439024390245,-0.1348354872900523,0.0730783362107815,0.06380786539221943,0.9361921346077806,True,False,False,False,False,False,False,False,False
Paraguay,PRY,14,73.662,-0.19241616754994872,0.15905454541839478,0.19775550219569119,0.8022444978043088,False,True,False,False,False,False,False,False,True
Qatar,QAT,14,79.758,-0.08857759298599154,0.2576764751236917,0.09621738727137431,0.9037826127286257,False,False,True,False,False,False,False,False,False
Romania,ROU,14,74.91219512195123,-0.10375410090877046,0.10534168464452832,0.06342553903897398,0.936574460961026,True,False,False,False,False,False,False,False,False
Rwanda,RWA,14,67.45,-0.19955415901700999,0.1070800146656395,0.5795858161224281,0.420414183877572,False,False,False,False,False,True,True,False,False
Saudi Arabia,SAU,14,74.651,0.5476306800704045,0.37654640323161653,0.11808543666251278,0.8819145633374873,False,False,True,False,False,False,False,False,False
Sudan,SDN,14,64.429,-0.1760742730847787,0.12237209420091426,0.4447616853750267,0.5552383146249733,False,False,False,False,False,True,True,False,False
Senegal,SEN,14,66.747,-0.18854920351568158,0.061851215237266235,0.6095723942517496,0.3904276057482504,False,False,False,False,False,True,False,True,False
Singapore,SGP,14,82.7439024390244,-0.14068890287370223,0.09949160409569886,0.08973798917684385,0.910262010823156,False,False,False,False,False,False,False,False,False
Solomon Islands,SLB,14,72.173,-0.2004414418594078,0.14656633687618206,0.3445383135928544,0.6554616864071456,False,False,False,False,False,False,False,True,False
Sierra Leone,SLE,14,52.941,-0.19964686019771802,0.05764221570287223,0.7310100416400866,0.26898995835991335,False,False,False,False,False,True,True,False,False
El Salvador,SLV,14,72.412,-0.19158185668677258,0.4019465458584152,0.17233701268102602,0.827662987318974,False,True,False,False,False,False,False,True,False
San Marino,SMR,14,64.166,-0.1957865178285896,0.08901335050504293,0.04406490307218857,0.9559350969278114,True,False,False,False,False,False,False,False,False
Somalia,SOM,14,55.92,-0.19999117897040666,0.08115648073348332,0.7692402442776676,0.23075975572233243,False,False,False,False,False,True,True,False,False
Serbia,SRB,14,75.28780487804879,-0.14074187619481204,0.09039592293075431,0.04123518697353346,0.9587648130264664,True,False,False,False,False,False,False,False,True
South Sudan,SSD,14,56.855,-0.19824309931468917,0.08287140870857687,0.7667759548510173,0.2332240451489826,False,False,False,False,False,True,True,False,False
Sao Tome and Principe,STP,14,69.377,-0.2006930593823206,0.08277270631389134,0.38194303466121493,0.6180569653387851,False,False,False,False,False,True,False,True,False
Suriname,SUR,14,71.249,-0.19724987227704427,0.14408060698381514,0.22876061170080203,0.771239388299198,False,True,False,False,False,False,False,False,True
Slovenia,SVN,14,80.77560975609757,-0.18345063755058957,0.16342078799194235,0.04099593527322075,0.9590040647267792,True,False,False,False,False,False,False,False,False
Sweden,SWE,14,82.2048780487805,-0.14895255404970603,0.09669068438755059,0.04180928976858245,0.9581907102314177,True,False,False,False,False,False,False,False,False
Eswatini,SWZ,14,55.359,-0.1998322626380687,0.10758295534141239,0.6917953613075789,0.30820463869242104,False,False,False,False,False,True,False,True,False
Seychelles,SYC,14,74.29512195121953,-0.20017658133182273,0.10938205277202012,0.17137842311618887,0.8286215768838111,False,False,False,False,False,True,False,False,False
Chad,TCD,14,53.137,-0.19768689207257173,0.05650891069908061,0.7912296278801534,0.20877037211984656,False,False,False,False,False,True,True,False,False
Togo,TGO,14,59.927,-0.19842850167610526,0.06774544668548496,0.6897881366773893,0.3102118633226108,False,False,False,False,False,True,True,False,False
Thailand,THA,14,76.091,0.14876394154621658,0.15184945516671997,0.16702714347768557,0.8329728565223143,False,False,False,False,False,False,False,False,True
Tajikistan,TJK,14,70.137,-0.19436289226588296,0.09928112833262588,0.3275608282741835,0.6724391717258165,True,False,False,False,False,False,False,True,False
Turkmenistan,TKM,14,67.704,-0.10364815426655095,0.09032410423344056,0.2335760266254914,0.7664239733745085,True,False,False,False,False,False,False,False,True
Tonga,TON,14,70.517,-0.2006930593823206,0.08392128917549777,0.21662135486976386,0.7833786451302361,False,False,False,False,False,False,False,False,True
Trinidad and Tobago,TTO,14,72.941,-0.1726045988552067,0.13731323245316718,0.12585453898611268,0.8741454610138873,False,True,False,False,False,False,False,False,False
Tunisia,TUN,14,75.922,-0.1604872295011203,0.12411331508100618,0.11448899220625322,0.8855110077937468,False,False,True,False,False,False,False,True,False
Tuvalu,TUV,14,69.5165,-0.20083873267791913,0.12261477823633408,0.16933185959164632,0.8306681404083537,False,False,False,False,False,False,False,False,True
Tanzania,TZA,14,63.111,-0.18537087750039927,0.06306373070879806,0.6558064718771444,0.34419352812285553,False,False,False,False,False,True,False,True,False
Uganda,UGA,14,61.373,-0.19460126715906287,0.06388868437127457,0.709921337512073,0.29007866248792713,False,False,False,False,False,True,True,False,False
Ukraine,UKR,14,71.18951219512196,0.05218255410510868,0.15051751098073474,0.07211437425629079,0.9278856257437093,True,False,False,False,False,False,False,True,False
Uruguay,URY,14,77.369,-0.19205860584165563,0.15040049470735076,0.08423356270824044,0.9157664372917595,False,True,False,False,False,False,False,False,False
United States,USA,14,78.69024390243904,6.408358784624405,0.10455297803881619,0.05260913355733357,0.9473908664426665,False,False,False,True,False,False,False,False,False
Uzbekistan,UZB,14,70.928,-0.06952087769866815,0.12256882762221954,0.24909573966360965,0.7509042603363905,True,False,False,False,False,False,False,True,False
Vietnam,VNM,14,75.11,0.09135541068743797,0.1450944838690529,0.17440676595538804,0.8255932340446119,False,False,False,False,False,False,False,True,False
Vanuatu,VUT,14,69.869,-0.20066657332364202,0.1392607756047392,0.2960998210329016,0.7039001789670984,False,False,False,False,False,False,False,True,False
Samoa,WSM,14,72.73,-0.20053414305984948,0.12845297260581942,0.17552082585936665,0.8244791741406333,False,False,False,False,False,False,False,True,False
South Africa,ZAF,14,62.649,0.36172505821129325,0.12094653579509558,0.5989440663005955,0.40105593369940445,False,False,False,False,False,True,False,False,True
Zambia,ZMB,14,61.737,-0.1942834341786486,0.06285533881171046,0.6945727818167831,0.3054272181832169,False,False,False,False,False,True,True,False,False
Zimbabwe,ZWE,14,59.534,-0.18439089253007826,0.07872412013758057,0.6924262060804217,0.30757379391957834,False,False,False,False,False,True,False,True,False
Afghanistan,AFG,15,63.763,-0.19383317105284367,0.29482972034401245,0.47318448299834115,0.5268155170016589,False,False,False,False,True,False,True,False,False
Angola,AGO,15,59.925,-0.1614407265479329,0.097801907934391,0.6734258435114403,0.3265741564885597,False,False,False,False,False,True,False,True,False
Albania,ALB,15,78.194,-0.1949190995080004,0.12172269753186692,0.08323685967569323,0.9167631403243068,True,False,False,False,False,False,False,False,True
Andorra,AND,15,77.832,-0.2002295534294463,0.1078599238044773,0.041891597000330356,0.9581084029996697,True,False,False,False,False,False,False,False,False
United Arab Emirates,ARE,15,77.47,0.06543881702626407,0.2445663609189491,0.07709375465230653,0.9229062453476934,False,False,True,False,False,False,False,False,False
Argentina,ARG,15,76.221,0.041707314765004784,0.1324974178283491,0.13763737466135917,0.8623626253386409,False,True,False,False,False,False,False,False,True
Armenia,ARM,15,74.64,-0.19413776070298053,0.10120427776858569,0.08922138072543462,0.9107786192745654,True,False,False,False,False,False,False,False,True
American Samoa,ASM,15,75.6285,-0.19716379252467114,0.10146082228516927,0.13154978791211716,0.8684502120878829,False,False,False,False,False,False,False,False,True
Antigua and Barbuda,ATG,15,76.617,-0.2001898243463618,0.1003743016601801,0.11806337772608207,0.8819366222739179,False,True,False,False,False,False,False,False,False
Australia,AUS,15,82.4487804878049,0.3089913143264498,0.13795899167906475,0.04131515163196124,0.9586848483680387,False,False,False,False,False,False,False,False,False
Austria,AUT,15,81.64146341463416,-0.11652037829100942,0.09732012631186696,0.03271260570606606,0.9672873942939341,True,False,False,False,False,False,False,False,False
Azerbaijan,AZE,15,72.493,-0.15815645389043106,0.08529474006622699,0.19486383846877536,0.8051361615312247,True,False,False,False,False,False,False,False,True
Burundi,BDI,15,60.528,-0.20026928251253076,0.09458402750675553,0.7107689986896921,0.28923100131030777,False,False,False,False,False,True,True,False,False
Belgium,BEL,15,81.4390243902439,-0.07607617210567341,0.12576284789817124,0.055988434758830224,0.9440115652411698,True,False,False,False,False,False,False,False,False
Benin,BEN,15,60.885,-0.191926175696265,0.06584630364164336,0.7075575511732458,0.2924424488267542,False,False,False,False,False,True,False,True,False
Burkina Faso,BFA,15,60.354,-0.1959520555892625,0.07003849246640616,0.7069889440196893,0.2930110559803108,False,False,False,False,False,True,True,False,False
Bangladesh,BGD,15,71.785,-0.10235034326205987,0.08244702433006083,0.3401278364029262,0.6598721635970738,False,False,False,False,True,False,False,True,False
Bulgaria,BGR,15,74.81219512195123,-0.14577422550851676,0.08646062079033964,0.03936432963014095,0.960635670369859,True,False,False,False,False,False,False,False,True
Bahrain,BHR,15,76.899,-0.16072560439430023,0.12455794865933124,0.08104693807953066,0.9189530619204693,False,False,True,False,False,False,False,False,False
Bosnia and Herzegovina,BIH,15,76.998,-0.17126705280806945,0.10677343534509218,0.046902289040195604,0.9530977109598043,True,False,False,False,False,False,False,False,True
